from,to,strength,direction,in_final_dag,verdict,confidence_score,direction_assessment,rationale,pubmed_references,indra_direction_signal,indra_forward_statement_count,indra_reverse_statement_count,indra_undirected_statement_count,indra_forward_pmids,indra_reverse_pmids,indra_undirected_pmids,search_query
wb_complement,wb_uv_response_up,0.91,0.934065934,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for the complement immune system.) AND (Gene-set activity score, in whole blood, for genes upregulated in response to UV radiation.)"
wb_e2f_targets,wb_g2_m_checkpoint,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes regulated by the E2F transcription factor (cell cycle/proliferation).) AND (Gene-set activity score, in whole blood, for genes for the G2/M cell cycle checkpoint (proliferation).)"
wb_e2f_targets,wb_mtorc1_signaling,0.94,0.957446809,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes regulated by the E2F transcription factor (cell cycle/proliferation).) AND (Gene-set activity score, in whole blood, for genes induced by mTORC1 signaling (growth/metabolism).)"
wb_e2f_targets,wb_myc_targets_v1,0.92,0.663043478,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes regulated by the E2F transcription factor (cell cycle/proliferation).) AND (Gene-set activity score, in whole blood, for genes regulated by the MYC oncogene (proliferation), set 1.)"
wb_epithelial_mesenchymal_transition,wb_hypoxia,0.98,0.979591837,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for epithelial-to-mesenchymal transition.) AND (Gene-set activity score, in whole blood, for genes induced by low-oxygen conditions.)"
wb_epithelial_mesenchymal_transition,wb_myogenesis,0.96,0.916666667,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for epithelial-to-mesenchymal transition.) AND (Gene-set activity score, in whole blood, for genes for muscle cell development.)"
wb_epithelial_mesenchymal_transition,wb_uv_response_dn,1.0,0.985,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for epithelial-to-mesenchymal transition.) AND (Gene-set activity score, in whole blood, for genes downregulated in response to UV radiation.)"
wb_estrogen_response_early,wb_apical_surface,0.98,0.989795918,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for early estrogen response.) AND (Gene-set activity score, in whole blood, for genes for the apical cell membrane surface.)"
wb_estrogen_response_early,wb_estrogen_response_late,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for early estrogen response.) AND (Gene-set activity score, in whole blood, for genes for late estrogen response.)"
wb_g2_m_checkpoint,wb_mitotic_spindle,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for the G2/M cell cycle checkpoint (proliferation).) AND (Gene-set activity score, in whole blood, for genes for the mitotic spindle apparatus (cell division).)"
wb_hypoxia,wb_protein_secretion,1.0,0.97,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes induced by low-oxygen conditions.) AND (Gene-set activity score, in whole blood, for genes for protein secretion pathway.)"
wb_inflammatory_response,wb_il_6_jak_stat3_signaling,0.99,0.97979798,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for general inflammatory response.) AND (Gene-set activity score, in whole blood, for genes induced by IL-6/JAK/STAT3 signaling.)"
wb_inflammatory_response,wb_kras_signaling_up,0.99,0.95959596,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for general inflammatory response.) AND (Gene-set activity score, in whole blood, for genes upregulated by KRAS oncogene signaling.)"
wb_interferon_alpha_response,wb_interferon_gamma_response,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes induced by type-I interferon (IFN-alpha) signaling.) AND (Gene-set activity score, in whole blood, for genes induced by interferon-gamma signaling.)"
wb_kras_signaling_up,wb_allograft_rejection,0.99,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes upregulated by KRAS oncogene signaling.) AND (Gene-set activity score, in whole blood, for genes involved in immune rejection of transplanted tissue.)"
wb_kras_signaling_up,wb_tnf_alpha_signaling_via_nf_kb,1.0,0.99,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes upregulated by KRAS oncogene signaling.) AND (Gene-set activity score, in whole blood, for genes induced by TNF-alpha via the NF-kB pathway.)"
wb_mitotic_spindle,wb_adipogenesis,0.99,0.696969697,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for the mitotic spindle apparatus (cell division).) AND (Gene-set activity score, in whole blood, for genes for fat cell development.)"
wb_mtorc1_signaling,wb_glycolysis,0.99,0.929292929,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes induced by mTORC1 signaling (growth/metabolism).) AND (Gene-set activity score, in whole blood, for genes for glucose breakdown/energy metabolism.)"
wb_myc_targets_v1,wb_dna_repair,1.0,0.67,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes regulated by the MYC oncogene (proliferation), set 1.) AND (Gene-set activity score, in whole blood, for genes for DNA damage repair.)"
wb_myc_targets_v1,wb_myc_targets_v2,0.91,0.912087912,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes regulated by the MYC oncogene (proliferation), set 1.) AND (Gene-set activity score, in whole blood, for genes regulated by the MYC oncogene (proliferation), set 2.)"
wb_myogenesis,wb_spermatogenesis,0.91,0.989010989,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for muscle cell development.) AND (Gene-set activity score, in whole blood, for genes for sperm cell development.)"
wb_reactive_oxygen_species_pathway,wb_unfolded_protein_response,0.89,0.887640449,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes for oxidative-stress response.) AND (Gene-set activity score, in whole blood, for genes for the cellular stress response to misfolded proteins.)"
wb_uv_response_dn,wb_inflammatory_response,0.96,0.947916667,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,"(Gene-set activity score, in whole blood, for genes downregulated in response to UV radiation.) AND (Gene-set activity score, in whole blood, for genes for general inflammatory response.)"
l2_effector_b_cell_alr,l2_memory_b_cell_alr,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of effector B cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of memory B cell among PBMCs.)
l2_effector_b_cell_alr,l3_isg_naive_b_cell_alr,0.97,0.93814433,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of effector B cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) naive B cell among PBMCs.)
l2_memory_b_cell_alr,l3_baeomap_cell,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of memory B cell among PBMCs.) AND (Relative abundance / frequency (untransformed) of [unrecognized marker/subset code -- verify against Azimuth PBMC L3 reference] cell among PBMCs.)
l2_memory_b_cell_alr,l3_transitional_b_cell,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of memory B cell among PBMCs.) AND (Relative abundance / frequency (untransformed) of transitional B cell among PBMCs.)
l2_memory_b_cell_alr,l2_plasma_cell_alr,0.96,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of memory B cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of plasma cell cell among PBMCs.)
l2_plasma_cell_alr,l2_proliferating_t_cell_alr,0.88,0.977272727,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of plasma cell cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of proliferating T cell among PBMCs.)
l2_cd16_monocyte_alr,l2_intermediate_monocyte_alr,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of CD16 monocyte among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of intermediate monocyte among PBMCs.)
l2_cd56bright_nk_cell_alr,l2_proliferating_nk_cell_alr,0.99,0.909090909,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of CD56bright NK cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of proliferating NK cell among PBMCs.)
l2_cd56bright_nk_cell_alr,l3_gzmk_cd56dim_nk_cell_alr,0.97,0.989690722,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of CD56bright NK cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of Granzyme K+ CD56dim NK cell among PBMCs.)
l2_cd8aa_alr,l3_sox4_naive_cd4_t_cell_alr,1.0,0.85,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of CD8aa among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of SOX4+ (recent thymic emigrant marker) naive CD4 T cell among PBMCs.)
l2_mait_alr,l3_naive_vd1_gdt_alr,1.0,0.98,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of MAIT cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of naive Vδ1 gamma-delta T cell among PBMCs.)
l2_memory_cd4_t_cell_alr,l2_treg_alr,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of memory CD4 T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of regulatory T cell (Treg) among PBMCs.)
l2_memory_cd8_t_cell_alr,l2_gdt_alr,0.97,0.989690722,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of memory CD8 T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of gamma-delta T cell among PBMCs.)
l2_memory_cd8_t_cell_alr,l2_proliferating_t_cell_alr,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of memory CD8 T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of proliferating T cell among PBMCs.)
l2_proliferating_t_cell_alr,l2_dn_t_cell_alr,0.95,0.989473684,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of proliferating T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of double-negative T cell among PBMCs.)
l3_isg_cd14_monocyte_alr,l3_isg_cd16_monocyte_alr,1.0,0.875,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) CD14 monocyte among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) CD16 monocyte among PBMCs.)
l3_isg_cd14_monocyte_alr,l3_isg_cd56dim_nk_cell_alr,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) CD14 monocyte among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) CD56dim NK cell among PBMCs.)
l3_isg_cd14_monocyte_alr,l3_isg_cdc2_alr,1.0,0.995,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) CD14 monocyte among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) conventional dendritic cell 2 (cDC2) among PBMCs.)
l3_isg_cd14_monocyte_alr,l3_isg_memory_cd4_t_cell_alr,1.0,0.94,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) CD14 monocyte among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) memory CD4 T cell among PBMCs.)
l3_isg_cd14_monocyte_alr,l3_isg_memory_cd8_t_cell_alr,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) CD14 monocyte among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) memory CD8 T cell among PBMCs.)
l3_isg_cd14_monocyte_alr,l3_isg_naive_b_cell_alr,0.94,0.989361702,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) CD14 monocyte among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) naive B cell among PBMCs.)
l3_isg_cd14_monocyte_alr,l3_isg_naive_cd4_t_cell_alr,0.92,0.97826087,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) CD14 monocyte among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) naive CD4 T cell among PBMCs.)
l3_isg_cd16_monocyte_alr,pb_pdc_ifn_alpha,1.0,0.86,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) CD16 monocyte among PBMCs.) AND (Pathway activity score for interferon alpha response within plasmacytoid dendritic cell (peripheral blood).)
l3_gzmk_cd56dim_nk_cell_alr,l1_nk_cell_alr,1.0,0.98,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of Granzyme K+ CD56dim NK cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of NK cell among PBMCs.)
l3_adaptive_nk_cell_alr,l3_pdc,0.96,0.989583333,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of adaptive (memory-like) NK cell among PBMCs.) AND (Relative abundance / frequency (untransformed) of plasmacytoid dendritic cell among PBMCs.)
l3_adaptive_nk_cell_alr,l2_pdc_alr,0.92,0.97826087,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of adaptive (memory-like) NK cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of plasmacytoid dendritic cell among PBMCs.)
l3_adaptive_nk_cell_alr,l3_gzmk_cd56dim_nk_cell_alr,0.97,0.721649485,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of adaptive (memory-like) NK cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of Granzyme K+ CD56dim NK cell among PBMCs.)
l3_cd14_cdc2_alr,l3_isg_cdc2_alr,0.94,0.989361702,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of CD14 conventional dendritic cell 2 (cDC2) among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) conventional dendritic cell 2 (cDC2) among PBMCs.)
l3_cd27_effector_b_cell_alt_alr,l3_klrf1_effector_vd1_gdt_alr,1.0,0.72,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of CD27+ effector B cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of KLRF1+ effector Vδ1 gamma-delta T cell among PBMCs.)
l3_klrf1_effector_vd1_gdt_alr,l3_klrf1_effector_vd1_gdt_alt_alr,1.0,0.92,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of KLRF1+ effector Vδ1 gamma-delta T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of KLRF1+ effector Vδ1 gamma-delta T cell among PBMCs.)
l3_klrf1_effector_vd1_gdt_alr,l3_sox4_vd1_gdt_alr,0.88,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of KLRF1+ effector Vδ1 gamma-delta T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of SOX4+ (recent thymic emigrant marker) Vδ1 gamma-delta T cell among PBMCs.)
l3_klrf1_effector_vd1_gdt_alt_alr,l3_klrf1_gzmb_cd27_em_cd8_t_cell_alt_alr,0.98,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of KLRF1+ effector Vδ1 gamma-delta T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of KLRF1+ Granzyme B+ CD27+ effector memory CD8 T cell among PBMCs.)
l3_naive_vd1_gdt_alr,l3_sox4_vd1_gdt_alr,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of naive Vδ1 gamma-delta T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of SOX4+ (recent thymic emigrant marker) Vδ1 gamma-delta T cell among PBMCs.)
l3_cd95_memory_b_cell_alr,l2_plasma_cell_alr,0.96,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of CD95(Fas)+ memory B cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of plasma cell cell among PBMCs.)
l3_cd95_memory_b_cell_alr,l3_type_2_polarized_memory_b_cell_alr,1.0,0.89,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of CD95(Fas)+ memory B cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of type 2 polarized memory B cell among PBMCs.)
l3_isg_memory_cd4_t_cell_alr,pb_memory_cd4_treg_ifn_alpha,0.95,0.989473684,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) memory CD4 T cell among PBMCs.) AND (Pathway activity score for interferon alpha response within memory CD4 regulatory T cell (Treg) (peripheral blood).)
l3_isg_memory_cd4_t_cell_alr,l3_isg_naive_cd4_t_cell_alr,1.0,0.965,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) memory CD4 T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) naive CD4 T cell among PBMCs.)
l3_klrf1_gzmb_cd27_memory_cd4_t_cell_alr,l2_memory_cd8_t_cell_alr,0.99,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of KLRF1+ Granzyme B+ CD27+ memory CD4 T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of memory CD8 T cell among PBMCs.)
l3_klrf1_gzmb_cd27_memory_cd4_t_cell_alr,l3_cm_cd8_t_cell_alr,0.97,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of KLRF1+ Granzyme B+ CD27+ memory CD4 T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of central memory CD8 T cell among PBMCs.)
l3_cm_cd8_t_cell_alr,l3_isg_memory_cd8_t_cell_alr,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of central memory CD8 T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) memory CD8 T cell among PBMCs.)
l3_isg_naive_cd4_t_cell_alr,l3_isg_naive_cd8_t_cell_alr,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) naive CD4 T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) naive CD8 T cell among PBMCs.)
l3_isg_naive_cd4_t_cell_alr,l1_erythrocyte_alr,0.92,0.989130435,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of ISG-high (interferon-stimulated-gene-high) naive CD4 T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of erythrocyte (red blood cell) among PBMCs.)
l3_sox4_naive_cd4_t_cell_alr,l3_cd8aa,1.0,0.87,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of SOX4+ (recent thymic emigrant marker) naive CD4 T cell among PBMCs.) AND (Relative abundance / frequency (untransformed) of CD8aa among PBMCs.)
l3_sox4_naive_cd4_t_cell_alr,l3_proliferating_nk_cell,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of SOX4+ (recent thymic emigrant marker) naive CD4 T cell among PBMCs.) AND (Relative abundance / frequency (untransformed) of proliferating NK cell among PBMCs.)
l3_sox4_naive_cd4_t_cell_alr,l2_naive_cd8_t_cell_alr,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of SOX4+ (recent thymic emigrant marker) naive CD4 T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of naive CD8 T cell among PBMCs.)
l3_sox4_naive_cd4_t_cell_alr,l3_naive_vd1_gdt_alr,0.88,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of SOX4+ (recent thymic emigrant marker) naive CD4 T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of naive Vδ1 gamma-delta T cell among PBMCs.)
l3_sox4_naive_cd4_t_cell_alr,l3_sox4_naive_cd8_t_cell_alr,1.0,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of SOX4+ (recent thymic emigrant marker) naive CD4 T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of SOX4+ (recent thymic emigrant marker) naive CD8 T cell among PBMCs.)
l3_sox4_naive_cd8_t_cell_alr,l3_sox4_vd1_gdt_alr,0.95,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of SOX4+ (recent thymic emigrant marker) naive CD8 T cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of SOX4+ (recent thymic emigrant marker) Vδ1 gamma-delta T cell among PBMCs.)
l3_naive_cd4_treg_alr,l2_memory_cd4_t_cell_alr,0.98,0.765306122,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of naive CD4 regulatory T cell (Treg) among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of memory CD4 T cell among PBMCs.)
l1_dc_alr,l3_cdc1,0.89,0.606741573,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of dendritic cell among PBMCs.) AND (Relative abundance / frequency (untransformed) of conventional dendritic cell 1 (cDC1) among PBMCs.)
l1_dc_alr,l1_monocyte_alr,1.0,0.89,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of dendritic cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of monocyte among PBMCs.)
l1_dc_alr,l1_erythrocyte_alr,0.94,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of dendritic cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of erythrocyte (red blood cell) among PBMCs.)
l1_dc_alr,l1_ilc_alr,0.93,1.0,True,inconclusive,,,No PubMed search results and no INDRA statements for this pair.,,none,0.0,0.0,0.0,,,,(Additive-log-ratio (alr) transformed relative abundance of dendritic cell among PBMCs.) AND (Additive-log-ratio (alr) transformed relative abundance of innate lymphoid cell (ILC) among PBMCs.)
